Sample,V1V2_ID_in_metafile,ID,New_ID,Program,Cruise_ID,Cast,Niskin,yyyymmdd,decy,time.UTC.,Sunrise,Sunset,Season,latN,lonW,Depth,Nominal_Depth,DCM,MLD_dens125,VertZone,Temp,CTD_S,Fluo.ug.L.,PP_ID,PP_collection_date,PP_depth,PP_mgC_m3_d,PP_QF,chl_collection_date,chl_depth,chl.ug.kg.,chl_ID,NO3.NO2_collection_date,NO3.NO2_depth,NO3.NO2.umol.kg.,NO3.NO2_QF,NO3.NO2_ID,PO4_collection_date,PO4_depth,PO4.umol.kg.,PO4_QF,PO4_ID,total_read_sample,total_photosyn_sample,total_plastid_sample,total_chloro_sample,total_cyano_sample,total_prasino_sample,seq6,seq61,seq77,seq81,seq177,seq273,seq345,seq503,seq816,seq1156,seq1217,seq1248,seq1296,seq1412,seq1638,seq2277,seq2347,seq2535,seq2562,seq2883,seq2949,seq3014,seq3019,seq3402,seq3768,seq3858,seq3870,seq5929,seq6001,seq6637,seq6699,seq7021,seq7584,seq7808,seq8101,seq8472,seq8646,seq8878,seq9600,seq9844,seq9979,seq10382,seq10835,seq11443,seq11662,seq12724,seq13406,seq13409,seq13532,seq13534,seq13694,seq14271,seq16961,seq17508,seq17744,seq17799,seq18122,seq18351,seq18746,seq20223,seq20924,seq21175,seq21194,seq21947,seq22206,seq22378,seq22384,seq23198,seq23875,seq26498,seq26542,seq26857,seq26923,seq28197,seq28442,seq28856,seq29225,seq29394,seq30087,seq30308,seq30570,seq30899,seq31345,seq31558,seq31574,seq32339,seq33032,seq33106,seq34536,seq35374,seq36165,seq36361,seq39525,seq40398,seq40454,seq40606,seq40809,seq41264,seq41740,seq41934,seq42169,seq42836,seq42867,seq46479,seq46495,seq49019,seq52758,seq53633,seq54252,seq54488,seq54776,seq54940,seq54944,seq54953,seq55021,seq55070,seq56821,seq56842,seq57716,seq57827,seq57947,seq57981,seq58652,seq59086,seq60686,seq61094,seq61975,seq63408,seq63770,seq65687
C11_250_S47,C11_250_S47,BSAE1703.11.14,9170301114,BIOSSCOPE,AE1703,11,14,20170403,2017.2532,1003,1007,2234,1,31.6623,64.1662,253.816,250,202.4845,295.7181,0,19.6247,36.6512,0.046,NA,NA,NA,NA,NA,2017.27301,251,0,1033400924,2017.2532,253.2,1.03,0,BSAE1703.11.13,2017.2532,253.2,0.06,1,BSAE1703.11.13,36438,2165,1809,1221,356,1215,719,94,184,79,76,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_40_S42,C11_40_S42,BSAE1703.11.4,9170301104,BIOSSCOPE,AE1703,11,4,20170403,2017.2532,1003,1007,2234,1,31.6623,64.1662,40.024,40,202.4845,295.7181,0,20.1132,36.7367,0.1352,1033400805,2017.272,40.9,5.86,1,2017.27301,39,0.175,1033400908,2017.2532,40.616,0.11,1,BSAE1703.11.3,2017.2532,40.616,0.02,1,BSAE1703.11.3,39095,6037,2401,1298,3636,1298,527,350,59,202,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_80_S43,C11_80_S43,BSAE1703.11.6,9170301106,BIOSSCOPE,AE1703,11,6,20170403,2017.2532,1003,1007,2234,1,31.6623,64.1662,81.345,80,202.4845,295.7181,0,20.1151,36.7368,0.1245,1033400809,2017.272,80.1,1.02,1,2017.27301,80,0.419,1033400912,2017.2532,81.452,0.13,1,BSAE1703.11.5,2017.2532,81.452,0.01,1,BSAE1703.11.5,53981,8076,3637,2029,4435,2027,838,507,94,314,97,124,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N1_S96,C11_N1_S96,BSAE1614.11.1,9161401101,BIOSSCOPE,AE1614,11,1,20160711,2016.5248,132,923,2321,3,32.179,64.4837,3.381,1,115.1582,17.8734,0,26.8109,36.3617,0.021,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.5248,1,0.01,1,BSAE1614.11.1,2016.5248,1,0.01,1,BSAE1614.11.1,76704,6112,1760,119,4348,92,0,0,0,0,0,0,0,0,0,0,0,53,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N13_S102,C11_N13_S102,BSAE1614.11.13,9161401113,BIOSSCOPE,AE1614,11,13,20160711,2016.5248,132,923,2321,3,32.179,64.4837,250.325,250,115.1582,17.8734,3,19.5409,36.5758,0.0059,NA,NA,NA,NA,NA,2016.55933,250,0,1032600923,2016.5248,250,1.58,0,BSAE1614.11.13,2016.5248,250,0.06,1,BSAE1614.11.13,85826,32,25,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N3_S97,C11_N3_S97,BSAE1614.11.3,9161401103,BIOSSCOPE,AE1614,11,3,20160711,2016.5248,132,923,2321,3,32.179,64.4837,39.81,40,115.1582,17.8734,1,23.9105,36.527,0.0377,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.5248,40,0.13,1,BSAE1614.11.3,2016.5248,40,0.01,1,BSAE1614.11.3,84822,8061,1100,102,6953,58,0,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N5_S98,C11_N5_S98,BSAE1614.11.5,9161401105,BIOSSCOPE,AE1614,11,5,20160711,2016.5248,132,923,2321,3,32.179,64.4837,79.812,80,115.1582,17.8734,1,20.7537,36.586,0.0893,1032600809,2016.558,80.7,2.63,1,2016.55933,80,0.107,1032600912,2016.5248,80,0.01,1,BSAE1614.11.5,2016.5248,80,0.02,1,BSAE1614.11.5,89618,18954,2037,82,16904,71,18,15,0,0,4,0,0,0,0,0,0,10,0,0,4,0,0,0,12,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N7_S99,C11_N7_S99,BSAE1614.11.7,9161401107,BIOSSCOPE,AE1614,11,7,20160711,2016.5248,132,923,2321,3,32.179,64.4837,119.674,120,115.1582,17.8734,2,20.2145,36.5781,0.2293,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.5248,120,0.01,1,BSAE1614.11.7,2016.5248,120,0.01,1,BSAE1614.11.7,91858,9442,2880,258,6548,198,38,0,31,0,18,0,0,0,9,0,0,55,0,0,27,0,0,0,0,6,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11_N9_S100,C11_N9_S100,BSAE1614.11.9,9161401109,BIOSSCOPE,AE1614,11,9,20160711,2016.5248,132,923,2321,3,32.179,64.4837,160.505,160,115.1582,17.8734,3,19.9467,36.5722,0.0349,NA,NA,NA,NA,NA,2016.55933,160,0.117,1032600919,2016.5248,160,1,0,BSAE1614.11.9,2016.5248,160,0.03,1,BSAE1614.11.9,89500,1323,702,107,618,107,31,18,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12_N1_S128,C12_N1_S128,BSAE1614.12.1,9161401201,BIOSSCOPE,AE1614,12,1,20160711,2016.5255,754,923,2321,3,32.1668,64.5002,2.705,1,99.278,15.8879,0,26.783,36.3671,0.0174,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.5255,1,0.02,1,BSAE1614.12.1,2016.5255,1,0.01,1,BSAE1614.12.1,57547,7239,1254,113,5985,90,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,0,26,0,0,0,0,0,4,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12_N3_S129,C12_N3_S129,BSAE1614.12.3,9161401203,BIOSSCOPE,AE1614,12,3,20160711,2016.5255,754,923,2321,3,32.1668,64.5002,39.071,40,99.278,15.8879,1,23.3889,36.532,0.0344,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.5255,40,0,1,BSAE1614.12.3,2016.5255,40,0.04,1,BSAE1614.12.3,59390,5050,1901,143,3134,83,2,0,0,0,0,0,0,0,0,0,0,54,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12_N5_S130,C12_N5_S130,BSAE1614.12.5,9161401205,BIOSSCOPE,AE1614,12,5,20160711,2016.5255,754,923,2321,3,32.1668,64.5002,80.532,80,99.278,15.8879,2,20.7851,36.5767,0.09,1032600809,2016.558,80.7,2.63,1,2016.55933,80,0.107,1032600912,2016.5255,80,0.04,1,BSAE1614.12.5,2016.5255,80,0.01,1,BSAE1614.12.5,53974,10807,2388,101,8390,99,37,15,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12_N7_S131,C12_N7_S131,BSAE1614.12.7,9161401207,BIOSSCOPE,AE1614,12,7,20160711,2016.5255,754,923,2321,3,32.1668,64.5002,120.88,120,99.278,15.8879,2,20.0828,36.5747,0.1845,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.5255,120,0.72,0,BSAE1614.12.7,2016.5255,120,0.04,1,BSAE1614.12.7,60733,8286,2567,903,5716,897,373,65,190,17,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C12_N9_S132,C12_N9_S132,BSAE1614.12.9,9161401209,BIOSSCOPE,AE1614,12,9,20160711,2016.5255,754,923,2321,3,32.1668,64.5002,161.065,160,99.278,15.8879,3,19.8404,36.574,0.0158,NA,NA,160,NA,NA,2016.55933,160,0.117,1032600919,2016.5255,160,1.13,0,BSAE1614.12.9,2016.5255,160,0.05,1,BSAE1614.12.9,69247,122,120,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_1_S49,C14_1_S49,BSAE1703.14.2,9170301402,BIOSSCOPE,AE1703,14,2,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,3.851,1,6.9512,239.1877,0,20.1024,36.7376,0.1615,1033400801,2017.272,4.9,10.73,1,2017.27301,2,0.166,1033400902,2017.2546,4.087,0.06,1,BSAE1703.14.1,2017.2546,4.087,0,1,BSAE1703.14.1,42935,8027,2807,1521,5220,1519,617,390,67,241,80,86,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_120_S52,C14_120_S52,BSAE1703.14.8,9170301408,BIOSSCOPE,AE1703,14,8,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,119.172,120,6.9512,239.1877,0,20.1172,36.7355,0.1734,1033400813,2017.272,119.1,0.3,1,2017.27301,120,0.263,1033400916,2017.2546,117.092,0.11,1,BSAE1703.14.7,2017.2546,117.092,0.06,1,BSAE1703.14.7,40890,6792,2949,1617,3843,1617,797,321,78,220,90,70,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_160_S53,C14_160_S53,BSAE1703.14.10,9170301410,BIOSSCOPE,AE1703,14,10,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,158.805,160,6.9512,239.1877,0,19.9582,36.6978,0.083,NA,NA,NA,NA,NA,2017.27301,161,0.058,1033400920,2017.2546,158.927,0.52,0,BSAE1703.14.9,2017.2546,158.927,0.05,1,BSAE1703.14.9,46780,6002,3515,1838,2487,1829,780,350,160,291,105,102,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_200_S54,C14_200_S54,BSAE1703.14.12,9170301412,BIOSSCOPE,AE1703,14,12,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,200.576,200,6.9512,239.1877,0,19.5354,36.6494,0.0478,NA,NA,NA,NA,NA,2017.27301,200,0.029,1033400922,2017.2546,200.346,0.94,0,BSAE1703.14.11,2017.2546,200.346,0.04,1,BSAE1703.14.11,34943,2092,1586,1229,506,1227,740,83,203,76,60,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_250_S55,C14_250_S55,BSAE1703.14.14,9170301414,BIOSSCOPE,AE1703,14,14,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,250.244,250,6.9512,239.1877,3,19.3463,36.6408,0.0767,NA,NA,NA,NA,NA,2017.27301,251,0,1033400924,2017.2546,252.069,1.04,0,BSAE1703.14.13,2017.2546,252.069,0.01,1,BSAE1703.14.13,37610,5994,5201,3692,793,3681,2277,110,525,99,272,69,108,0,37,0,0,0,67,16,0,0,34,62,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_300_S56,C14_300_S56,BSAE1703.14.16,9170301416,BIOSSCOPE,AE1703,14,16,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,300.123,300,6.9512,239.1877,3,19.3188,36.6438,0.0531,NA,NA,NA,NA,NA,NA,300,NA,NA,2017.2546,298.544,1,0,BSAE1703.14.15,2017.2546,298.544,0.06,1,BSAE1703.14.15,40766,4545,3936,2791,607,2791,1748,147,359,123,230,70,79,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_40_S50,C14_40_S50,BSAE1703.14.4,9170301404,BIOSSCOPE,AE1703,14,4,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,40.141,40,6.9512,239.1877,0,20.1142,36.7377,0.1981,1033400805,2017.272,40.9,5.86,1,2017.27301,39,0.175,1033400908,2017.2546,37.86,0.1,1,BSAE1703.14.3,2017.2546,37.86,0.05,1,BSAE1703.14.3,42397,7858,3543,1877,4315,1874,713,476,128,284,90,113,0,0,27,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_80_S51,C14_80_S51,BSAE1703.14.6,9170301406,BIOSSCOPE,AE1703,14,6,20170403,2017.2546,2220,1006,2234,1,31.6673,64.1584,81.403,80,6.9512,239.1877,0,20.1174,36.7372,0.1927,1033400809,2017.272,80.1,1.02,1,2017.27301,80,0.419,1033400912,2017.2546,79.299,0.09,1,BSAE1703.14.5,2017.2546,79.299,0.05,1,BSAE1703.14.5,36324,4942,2103,1222,2835,1222,496,314,72,152,85,66,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_N1_S80,C14_N1_S80,BSAE1614.14.1,9161401401,BIOSSCOPE,AE1614,14,1,20160711,2016.526,1243,923,2321,3,32.166,64.4985,3.67,1,96.2992,14.8951,0,26.8657,36.3663,0.0264,1032600801,2016.558,3.2,5.91,1,2016.55933,4,0.039,1032600901,2016.526,1,0,1,BSAE1614.14.1,2016.526,1,0.03,1,BSAE1614.14.1,64605,4752,1965,146,2787,93,0,0,0,0,0,0,0,0,0,0,0,58,0,0,31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_N3_S81,C14_N3_S81,BSAE1614.14.3,9161401403,BIOSSCOPE,AE1614,14,3,20160711,2016.526,1243,923,2321,3,32.166,64.4985,39.776,40,96.2992,14.8951,1,23.1193,36.5168,0.0422,1032600806,2016.558,40,0.01,-2,2016.55933,40,0.049,1032600907,2016.526,40,0.03,1,BSAE1614.14.3,2016.526,40,0.06,1,BSAE1614.14.3,42553,5241,553,46,4688,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_N5_S82,C14_N5_S82,BSAE1614.14.5,9161401405,BIOSSCOPE,AE1614,14,5,20160711,2016.526,1243,923,2321,3,32.166,64.4985,80.19,80,96.2992,14.8951,1,20.6538,36.5701,0.108,1032600809,2016.558,80.7,2.63,1,2016.55933,80,0.107,1032600912,2016.526,80,0.03,1,BSAE1614.14.5,2016.526,80,0.05,1,BSAE1614.14.5,51927,9453,1271,164,8182,159,57,21,22,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_N7_S83,C14_N7_S83,BSAE1614.14.7,9161401407,BIOSSCOPE,AE1614,14,7,20160711,2016.526,1243,923,2321,3,32.166,64.4985,120.23,120,96.2992,14.8951,2,20.1253,36.5779,0.1248,1032600813,2016.558,120.4,1.18,1,2016.55933,120,0.293,1032600915,2016.526,120,0.67,0,BSAE1614.14.7,2016.526,120,0.04,1,BSAE1614.14.7,51721,3252,1185,206,2067,206,45,40,39,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14_N9_S84,C14_N9_S84,BSAE1614.14.9,9161401409,BIOSSCOPE,AE1614,14,9,20160711,2016.526,1243,923,2321,3,32.166,64.4985,160.563,160,96.2992,14.8951,3,19.864,36.5728,0.0184,NA,NA,NA,NA,NA,2016.55933,160,0.117,1032600919,2016.526,160,1.02,0,BSAE1614.14.9,2016.526,160,0.05,1,BSAE1614.14.9,43281,178,104,4,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
