ASV_ID,Placement_Global,Placement_CyanoPlastid,Placement_Cyanobacteria,Placement_Prochlorococcus,Placement_Synechococcus,Placement_Plastids,Placement_Stramenopiles,Placement_Dictyochophytes,Placement_Pelagophytes,Placement_Viridiplantae,Placement_Prasinophytes
0cb626dba95b4836fa2e9b49ddc84a33,Acetobacteracae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa1df13064d842737a31c9a8dcf4f599,Acetobacteracae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90b612a7e2dbcf7fbf6a64cc8c854218,Acetobacteracae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03c920de77c39dff1c7cf3c69cf20f8d,Acetobacteracae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe7d35ed52fab571ee2b5222e4ab5b70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe03cb8e1acca3021ec273221ce9cfde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fd2357b0fc91f6b5ce02b743444c93e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fce7a74f2ce6481a3a5d75b1bf162ee8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fa7bfee8beed13886a250456832b9fcf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f93a060e227a0d81fe2b8e2195698c3f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f91175edac5a5cf632b31450f2520544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f7f096bb743e2b3ee3ec62b3f8b81780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f3d31d9b28526b714213df6d3becc58a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f1e2bfff84b5e8f7d2dd77d22a0fab54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f128fbfcc73513014778d6c167b4ea91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f01a47cbfdb5eebe78de9b8ca756dc8f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eea0d4776d47d8463d01ef92606f79ac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb2bebf14bdc0af9294b1affc57fb92c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb2709ec0e3cd7f75188027debf73943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8a25fb3fd16e587428b9cecb5f4b425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8620b66da71285a121c813d059aaae3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e5adc9d4806e6d690c4b778ab506cc90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e28d0b42e8fc062e36eebe87b0b53458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e053dbdf4eef127b825ba968cdb75e50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e02f7dac64798b0bc541389102d6139d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e02e1aa032f9a84cb84a5c2ac0b5f993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dec0fe76735ab40f91640c8f085c20ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dd40fb569059f8f298a672509aaaecba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dca99e4133100d17cd19f97a988a7f2a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dca601d47dae8d3491260fc61726d372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d9701ea6281fc4dcebc7b69f5e655d06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d7bc42e9cb99853691c4b840196ebea7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d43a6275ce0e8211ca28ceacbf791712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d2bbd7f4992f89de0e5ff848ce1eface,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d213c5dddba777b283298270eadfb9a1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d1034c84a64392d13760370c1efa1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d0ca5c99838ab980c7c325efa4628284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d06c2c63aad7ba401452e98bf3b40b39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cf80cb9e4a5b44e51c9f0370e406ba12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cdb4d7c95a1aede1c07a376092019518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc92309552b2d6b76d00b1c50871ec01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc0ad8a0893f14c85315d980710f134f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cac53491d5fcbb9dc5325a8c62525bdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca8968fa75ab0c2996236bc244676ce8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c9828024587f88e8a13c46bcd42afade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c8765daa99197ec9fb7f0018da44fe06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c639bc20e27af8087c51a2afe2e58f7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c57a969bbc51a00b3c90c6e2ac9d8a0b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c518dc66d6781db6791cedd5ac523c7f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c4a76a021d40a2edb6352ad4de2676bc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c35ca3039968fb2993609ac94815ce95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c29c03817222558382640c815d89ce20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c1f72b77964cb58743618b27ab363107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c14f01b866d4195cce3c7b35a5a6a540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bd88e82878cb1d919485d0f93f122aaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bd163015f094b09c14e2816f92537842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b99c83f7799962f36b9a03c64e75e586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b9364591a143c2c9909f60adb0524b2e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b932c19f1cb868745dd41ee70e63395d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b86d9e8cecfb8557b07fbfa8e1f14bda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b638f1a8e0c8b12a603143ff657ae713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b47d847818e7de9e94313c4a4c56a237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b225955108dd74d8e0d7605002530003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1b27cb429b333291d30999394da0d93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1adfb915ca1d3bd44f7b8677af19979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b17f5670a2a77fb63be3c6bb3780eeb2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac945fb1b2ede6a69da06fa275c611ab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abea03e8daa0c31fafe95a1d2754cba4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abe658e1c37e00b60a7dc58252e4a72e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab6b463b3d5bcc1804b46fef48aad6b8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9a6b2166446253783432c06ea19316d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a717450c21ef53f19326e5e948baec16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a6deb2a029273542fc040ae354b80f38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a55197d70435f0e60aa718ad0541295a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a4bea4646ec576631b903061c00392af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a3b3012ca7995903a058dab8c8192aa8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a1de2b08fdf875f16547f161277cd016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a194bafbe52be3ffe602434faf0288a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fda8006a5c6b74d31004171038ab623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fac6880ccda32d963cbde9d7ded51af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9bf7532c2b30adc9287abbebce9fb2dd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9bab992f7f77f18a4f2b8fb9a77d3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9af8a82f673b9c7c027a52480ddd196f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ae4d628ba0be94aa003a09d72896f09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a560fd024c9177731b07ebb87b52d8c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a3014a5b54bd2c342bdd71c32f39e6d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a0223a0dd64cac6955ea470e1496078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99c4512b0760c7a745f14386b7d94967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9941a57218971994403a6cff5afaf5a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98f70f86e21190fae927f7e37886ad48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94ea25ef8528ec2e5a86682701d92980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94271f75456d9d9ea9e0cdd74b2a4e40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9280b8279a61b49362fd14ac29465519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91bf7add201c5711dd9e1888561142c6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91736e34eb3ade840de5f787bfa17647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911b20c899178387f4bc4d347c178838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903e66c5930a0506ed4b0d2b147b850e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8a180c46883f0b7d7da8b03add1eaf73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88ff92135aef35978a6ba142e1a80046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87c869e4c4ba1ffbbab2e1bb06ff6050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85834a60931f4c53b45cbffc2b5efb8c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8542106e52df2b9ec58e871fd84d9003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84630c8df1c2693de3a7cecba34f7c8c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f9daf04dce6371bb03d7bba18a62a41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f037d8e197d22b1232e1c5e70dc5b00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7eb37a0a2e3a33c98706da520a49302b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d788abd54b2426bb187e7ad3c92f505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c4d03c64be10bceaa09f90070c8c3bc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b5e552485a01e7cb61a692a2ee0b249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b4a16a6983eb560a125a4c27b9981be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77f21c25e1a75b11f2a26a9847704a3a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7640f38a095872c025eec46e35bade0c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760ecc06f8baf43a1328c7c3ede92f29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76072c59e39acae12cbb1fa907b9099a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75386c7d100455008dccd7846c34cdee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73b86a81db11ce043eb8a76e84dbe728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716b59fb6e567483273de2a2128f231e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7023d2939526759c982ea12c57b48f39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6f0a1028ef06569c45f86b9fe9133639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6c8f5ccd314502d494017ed02663cb87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6b3aa5c987c7d425fad9c2fd7119ec1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6ad0cbfdcb275d77cb2305eac0129b27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a4f458885ccdbc1b3d5f258b9b7754f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694dd17d0999e295d48e7c10f61f853a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6829f0d5324e16a59e7f79a5674ec948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67fe38f823c4bbe50d26a9a82362693b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665d1f055fb9177052a2e29a27fb160d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62da943ed11aec4165284348e09a4c52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626a969218cf331dd6c743bc528a9a01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6242ee97c371dd0f85d58922378e2d36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61c96f741f69e86bf60e34dfb676eca4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61a24f7a6670a4180bc09dd685d5277d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6184d928fd4a7dfebb31b4e3cfc25b90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5e6808cc61fb31f72a646f7a36bbde6f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58cee07c65ded3ccb55c0592dc17cbea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56845c21008c44c1b4191e4a5f8093dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572f261b971c6abb3947e356b9083ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5562f0e81fcf0c83ed76fe7ebab231ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5537cfbb9d312776a69274c65876835b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4fa7377ce211f9554894df0fc83a5de4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c148469d3b154958189da2c4bf2c85b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4a9d9fae8f718d6eb18185480393e66f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4a85238396f556897c62fdd989012770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4a36ff4234deaeb9a5b1e67168ca41fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471fbf0f150a4c5a1d7a009c5c4d3ef7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4658ce7e449f9ea38448f3f5c8f11fb0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4524d40e6f06d8b952dff62cb6a6d32e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44e879fbd75eae8f5986fd5e409d6653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44a3801762816d4c9269ed203bdb36f7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43026dfeb3a28facbcf1122a92431d8b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4244ebf66166f120add2946e4c546ec8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ec2289c6504d5866a44a8c304a03f24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3e49f390b7c6110145162398f016fa60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3e0d7458c7c7f73cbed1bb2cb6890660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3c68d5c429abec477af537e38a782b85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3b91c7eccb45a9263a14a61e67cd397c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3b259b1f7002e9a253b04ef4b17a42fd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a5041078b5fe72a850457f7a6b6f81b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37cfd5ff6ba26a64978ba3a9c7eff4b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37ce411b22d7bc15a3ad715af7a5883a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377ffe921565033e9c08fd79f4c1fdc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3659689b887ecaac0a1f298164e78a1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3555ca2ab1dbc6f53231b659059b5ec2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335e6e8989390c4e36b56990dbb93c51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335a16c87b4ea93306c552aae060c8e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32f932e482c9ccb3e495387d119e9cb8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3296b5997123ba186bc2a5bdc9904afa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30f1957cb1feec1aa22540ef5b61eb7b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30bfac019c286c791c8b78825a91b0d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304d598ae1adb6a1cc034e132019d10e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2ff4bbaef0e652ba1673e4577cfbbe96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2ec044f9d33b1fb58eb06438f9105df1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2ea940f12092493ddeea4a1ba6701d17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2df46415e62d5d41aff54b5b2c63e5ce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2abe0b27d005707d3818d43840b30f24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27cd25243b0a7c6d12cf39e467255d42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24c003a8626807e41260ad2aa5d10e45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20803f6c73353ad9c36870125dce9233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1ead1fa4b5eeea1f75703bc9fe8801bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1e4d08aaa050d2c415038b37ebd8e17b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1cc0321921e33e212284fb1352c0e320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1c904b846b62eb8faff365cc1b383a7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1c87600d820affb171ccf4aa5bae13e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1c1a0812bf3d045e1d10451a36652848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199f64929373ddb4b522384d023253e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184989e7ede5e372a0277a1c14ad367b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16b0b2042841e5a6e601755f7b9eb485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690da910a03a4c8451153121409097c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16886a0277b8e8b62f92090a266a3a8c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13de5026fad6fb3d94c6259050c9a0cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130cc50fa1a29f8b4ddacf44d84493ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11b37b525e1a7c7c1c4738b9401f8de5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0efbf5784518c3fcab8f8f87404bd130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0edaa90f74a0b6b70e0c9b95badc7a8a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0ceb8b1e50660aa36a22eee7cb9ff5af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b3b4e63d1ccd9f3141f9a14b560513d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
080f84634e1ec6ad94a974d970288d00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
078318acd7a3bc5af10b53e43a6d8ef0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0711c5475caf802fd06673b1cc5bd75b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04e9afcde190474c5680e2e4312638f4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
047e25f302b5c682e3427b19d4c395c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03fff2056bfd8bf54ca8b2c2d3013b0c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0378721486f07a811ddb180024479e7f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
035fcac2b1876bf3cf835c1a0cd28b09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
029633e018d8e375c500c75e5175673e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
018cc570f8094700194909eb4517cf08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc5e07e666993343ff5c67b3d09cf2f0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f01dc0707d4282f6b500ec2234607ec7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e68c1c27af741620c4b0d881087bc650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e470f5c730217f18ab8ce8a8219c2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e2cbd2ad4ef11397448fdf7f97a87e3c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e00b66863c935d8004af09373ff26b67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dca6a4e2ac757a09c5beaa018910d153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da21d4c1174e8b568ac00f0b217eb142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d787bb3f8fef33338556f2673fdaffca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d59738b55046e7f7f32e0266770e3a18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d2c15310ae0afb8082dacb180f3b2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cfde214aa40f3bf7377dc92b2991427d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cdb31e95c635aa3b03071c44329ab28e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbaf092e3d565bfb0f44a1dfb65a30e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c042bd63980b731f8047f37387ed9b1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bc178ff787c59be7b24ee7dd421b1b04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ba9b1102d970e45db7d7f54338e17568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b6d6c5961f365f5388b476c9d6252215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b56bf2d8b47365ebd8f79064ddca7a3f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b567e3efebde8384e96eed03f3728817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5112d0b799f6b92f771b2c129347780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
af82dbee9786a2af219e14b549dbc731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad4b43fe5ba3b8cddce576323ef24996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a95c00a5f6ffb1932c9c2466a29c877f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a70e71394d0dbc4ee9d6a7f1718aeca8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a60e50c90089887c5c892e5c6d62639d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a54deb7cec32f2a1aca5301572b4123a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9e596de448f867ccffc16dde2cdca4cd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b39a34c9e77706154bce8a31b4cb036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b30aa81d53142069743291a6f22af44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9325aefa626515ad669461f36b7afbef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92cfad6b1d9bca8a481607d9ab6db4ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f4b7264566bed7a74d0a4b81ecdd955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8c96ed975372cf82e772a4f72a397caa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8bd9708779226f75a1a46537cf11e233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8bad3b84afe82a4d9d24a6c2f00ec8fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ab6366732503f224b4a32816ff29cbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89e6e73ec781ae3ed8a3575300eff514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890c849344424b18111f8915cebb1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8639f7cafc51988f841d3f518a5be74b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b4592bac3b9bb8eb0efccc576c6352e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b2f3158783c1674989f662b3b57e926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7ae466362edacdb313419782cfce8e88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7a0018dcf29510699a71ee05b490c36e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799f63f687f0765f53ee94fa32e1dc9c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
