name	edge_num	taxon	like_weight_ratio
seq41778	1361	mel	0.471825
seq20624	1367	mel	0.737923
seq23836	1367	mel	0.734215
seq28562	1361	mel	0.392728
seq26573	1362	mel	0.502805
seq13163	1358	"NA"	0.623026
seq5346	1361	mel	0.80834
seq29121	1361	mel	0.830648
seq17843	1371	mel	0.847572
seq36533	1361	mel	0.526883
seq27100	1371	mel	0.404875
seq55415	1359	mel	0.362723
seq42257	1359	mel	0.711196
seq26145	1364	"NA"	0.245802
seq14453	1359	mel	0.652995
seq10351	1358	"NA"	0.572691
seq7858	1361	mel	0.771747
seq37651	1365	mel	0.325492
seq17603	1361	mel	0.465827
seq57078	1371	mel	0.747307
seq28410	1361	mel	0.741731
seq47781	1361	mel	0.489904
seq21941	1361	mel	0.819899
seq17636	1361	mel	0.79316
seq9478	1363	mel	0.219154
seq23312	1361	mel	0.733957
seq21481	1361	mel	0.509727
seq4886	1357	mel	0.840263
seq9630	1361	mel	0.484845
seq35267	1361	mel	0.539427
seq31168	1357	mel	0.343573
seq57068	1367	mel	0.446045
seq22436	1357	mel	0.484481
seq31516	1362	mel	0.500428
seq14112	1357	mel	0.792732
seq13128	1361	mel	0.6123
seq21910	1361	mel	0.584768
seq8050	1361	mel	0.426655
seq29670	1361	mel	0.480426
seq14097	1359	mel	0.436665
seq32549	1362	mel	0.527003
seq21071	1361	mel	0.296091
seq34528	1367	mel	0.709654
seq7297	1361	mel	0.512458
seq32320	1357	mel	0.443268
seq21060	1377	mel	0.375621
seq5880	1361	mel	0.512025
seq10898	1367	mel	0.570962
seq41611	1357	mel	0.393112
seq18861	1371	mel	0.915975
seq30691	1357	mel	0.369826
seq28185	1361	mel	0.60034
seq23152	1357	mel	0.864981
seq19341	1367	mel	0.71096
seq29526	1357	mel	0.388745
seq7199	1357	mel	0.437763
seq42810	1361	mel	0.606162
seq16504	1357	mel	0.846568
seq32456	1357	mel	0.788467
seq35882	1361	mel	0.477492
seq5205	1357	mel	0.348712
seq26940	1361	mel	0.480426
seq10210	1361	mel	0.543194
seq31019	1357	mel	0.848309
seq35311	1371	mel	0.783761
seq8335	1357	mel	0.479904
seq35779	1357	mel	0.507874
seq21083	1357	mel	0.275668
seq30283	1361	mel	0.497933
seq17626	1357	mel	0.641687
seq20984	1361	mel	0.516326
seq16907	1371	mel	0.936192
seq22291	1361	mel	0.541834
seq7906	1367	mel	0.38545
seq37230	1357	mel	0.378664
seq30170	1357	mel	0.635378
seq22691	1356	"NA"	0.496188
seq28498	1356	"NA"	0.51045
seq9853	1356	"NA"	0.629714
seq3720	1361	mel	0.636149
seq20622	1356	"NA"	0.909346
seq35371	1367	mel	0.986826
seq19935	1356	"NA"	0.511351
seq19783	1356	"NA"	0.424164
seq30335	1356	"NA"	0.84571
seq18922	1357	mel	0.612706
seq20772	1361	mel	0.826544
seq35418	1361	mel	0.462962
seq31915	1356	"NA"	0.568359
seq23641	1356	"NA"	0.362622
seq40673	1356	"NA"	1
seq36295	1367	mel	0.584069
seq3561	1361	mel	0.68199
seq7303	1367	mel	0.989208
seq20303	1356	"NA"	0.314068
seq1761	1367	mel	0.83545
seq9604	1371	mel	0.963682
seq36405	1361	mel	0.282422
seq13826	1357	mel	0.58433
seq10688	1377	mel	0.370392
seq34760	1361	mel	0.614004
seq35832	1367	mel	0.835314
seq29750	1367	mel	0.884985
seq13289	1367	mel	0.902899
seq21507	1361	mel	0.856767
seq29201	1356	"NA"	0.956507
seq21930	1356	"NA"	0.622923
seq42547	1356	"NA"	0.490374
seq36524	1356	"NA"	0.373732
seq9245	1356	"NA"	0.565749
seq41558	1367	mel	0.318696
seq5410	1367	mel	0.699997
seq17365	1356	"NA"	1
seq14104	1356	"NA"	0.304461
seq18054	1356	"NA"	0.678721
seq17523	1371	mel	0.902319
seq9445	1356	"NA"	0.596597
seq18170	1356	"NA"	1
seq10590	1356	"NA"	0.666521
seq23167	1361	mel	0.732549
seq41322	1367	mel	0.806827
seq14117	1356	"NA"	0.595292
seq12783	1361	mel	0.655989
seq18218	1357	mel	0.508297
seq10016	1356	"NA"	1
seq41744	1356	"NA"	0.411374
seq54978	1356	"NA"	1
seq27775	1357	mel	0.609287
seq6101	1356	"NA"	0.62014
seq9657	1367	mel	0.523864
seq14385	1371	mel	0.389517
seq41016	1356	"NA"	0.533364
seq7143	1356	"NA"	0.311378
seq16483	1356	"NA"	0.932899
seq23380	1361	mel	0.372916
seq27400	1356	"NA"	0.322907
seq23017	1356	"NA"	0.375234
seq5519	1356	"NA"	0.442374
seq9212	1356	"NA"	0.292811
seq21863	1367	mel	0.988576
seq42210	1371	mel	0.22839
seq30658	1357	mel	0.628168
seq6341	1361	mel	0.695323
seq17374	1361	mel	0.551582
seq32003	1356	"NA"	0.55077
seq61709	1356	"NA"	0.594879
seq30663	1357	mel	0.467047
seq10960	1371	mel	0.565866
seq23200	1361	mel	0.573602
seq20179	1367	mel	0.796261
seq10966	1359	mel	0.272009
seq10229	1356	"NA"	0.710923
seq17677	1357	mel	0.219647
seq26183	1356	"NA"	1
seq28905	1356	"NA"	0.472814
seq20625	1357	mel	0.834566
seq55494	1356	"NA"	0.693823
seq27119	1371	mel	0.316195
seq10965	1356	"NA"	0.792486
seq22492	1356	"NA"	0.864613
seq64595	1356	"NA"	0.408648
seq29359	1367	mel	0.818589
seq28120	1367	mel	0.804498
seq54671	1356	"NA"	0.504795
seq32022	1365	mel	0.303263
seq5746	1356	"NA"	0.272654
seq20773	1367	mel	0.514555
seq4624	1367	mel	0.845534
seq6689	1361	mel	0.697882
seq17956	1357	mel	0.580927
seq30687	1377	mel	0.953738
seq36634	1357	mel	0.648477
seq21267	1377	mel	0.402957
seq41633	1367	mel	0.465863
seq23820	1377	mel	0.238973
seq28261	1361	mel	0.48811
seq54954	1361	mel	0.380447
seq37471	1356	"NA"	0.86167
seq41989	1367	mel	0.986507
seq14273	1357	mel	0.414063
seq29156	1356	"NA"	0.942897
seq20649	1361	mel	0.614471
seq14352	1356	"NA"	0.925372
seq28821	1367	mel	0.520797
seq13285	1356	"NA"	0.475178
seq42823	1357	mel	0.59804
seq8607	1357	mel	0.550901
seq20945	1356	"NA"	0.679652
seq7300	1361	mel	0.775129
seq23356	1371	mel	0.369547
seq32558	1357	mel	0.398328
seq22204	1356	"NA"	1
seq64730	1361	mel	0.59767
seq28406	1359	mel	0.558436
seq36263	1361	mel	0.39345
seq37757	1359	mel	0.557657
seq10662	1377	mel	0.807389
seq31646	1356	"NA"	0.417413
seq21299	1357	mel	0.473492
seq7276	1357	mel	0.462214
seq18117	1361	mel	0.254081
seq37353	1374	"NA"	0.298073
seq7875	1367	mel	0.57317
seq35369	1361	mel	0.381163
seq57668	1356	"NA"	1
seq56780	1361	mel	0.378189
seq30366	1356	"NA"	0.667857
seq64439	1356	"NA"	0.927995
seq9545	1361	mel	0.739634
seq9731	1356	"NA"	0.66221699999999994
seq6309	1367	mel	0.508484
seq9265	1356	"NA"	1
seq21751	1356	"NA"	0.597346
seq6195	1357	mel	0.462086
seq32129	1356	"NA"	1
seq14316	1356	"NA"	0.42707
seq6933	1357	mel	0.556898
seq23490	1361	mel	0.938205
seq13324	1356	"NA"	0.684645
seq29290	1372	mel	0.412208
seq20042	1367	mel	0.557467
seq35796	1361	mel	0.72404
seq22951	1369	mel	0.40343
seq54745	1361	mel	0.655195
seq6998	1361	mel	0.457229
seq10296	1367	mel	0.675415
seq28178	1356	"NA"	0.448531
seq42635	1361	mel	0.402056
seq26212	1361	mel	0.753884
seq33724	1361	mel	0.662647
seq36485	1361	mel	0.740198
seq10511	1361	mel	0.456371
seq32717	1356	"NA"	0.378712
seq22151	1356	"NA"	0.677862
seq30237	1361	mel	0.26036
seq21123	1356	"NA"	0.327737
seq29196	1356	"NA"	0.23857
seq28252	1357	mel	0.616571
seq31033	1367	mel	0.962658
seq30575	1367	mel	0.858558
seq17216	1356	"NA"	0.615306
seq8253	1356	"NA"	0.606639
seq22368	1367	mel	0.714715
seq7008	1356	"NA"	0.3961
seq31660	1356	"NA"	0.715802
seq37415	1377	mel	0.328251
seq32096	1356	"NA"	0.378746
seq29944	1356	"NA"	0.490695
seq4739	1356	"NA"	1
seq31050	1361	mel	0.832023
seq20018	1356	"NA"	0.920883
seq9710	1367	mel	0.454908
seq29672	1357	mel	0.616611
seq6910	1367	mel	0.311571
seq31540	1356	"NA"	0.642568
seq25924	1361	mel	0.514286
seq26946	1357	mel	0.377187
seq27957	1367	mel	0.625798
seq16987	1361	mel	0.77635
seq10013	1357	mel	0.38363
seq29536	1356	"NA"	0.519548
seq20232	1369	mel	0.427521
seq55878	1356	"NA"	1
seq37226	1356	"NA"	0.608466
seq32182	1356	"NA"	0.535138
seq9055	1378	"NA"	0.709798
seq42554	1354	cya_glo	0.333402
seq56286	1354	cya_glo	0.85583
seq25221	1338	cya	1
seq18923	1338	cya	1
seq54838	1338	cya	1
seq4320	1338	cya	1
seq9933	1338	cya	1
seq17887	1338	cya	1
seq58945	1338	cya	1
seq10267	1335	cya	0.64328
seq10198	1335	cya	0.151104
seq55522	1318	cya	1
seq56800	1304	cya	0.914945
seq18896	1304	cya	0.922469
seq17131	1302	cya	0.735957
seq61489	1302	cya	1
seq17021	1302	cya	0.959953
seq24476	1304	cya	0.796242
seq54476	1302	cya	1
seq58832	1302	cya	1
seq58657	1302	cya	1
seq60206	1302	cya	0.908501
seq56644	1309	cya	0.67202
seq28556	1314	cya	0.562788
seq37200	1314	cya	0.570181
seq63036	1314	cya	0.56153
seq58346	1250	cya	1
seq54583	1250	cya	1
seq29178	1253	cya	0.576261
seq7990	1378	"NA"	0.469709
seq24217	1245	cya	0.930544
seq25011	1240	cya	1
seq13	1240	cya	1
seq18323	1240	cya	1
seq58378	1240	cya	1
seq16039	1240	cya	1
seq5069	1240	cya	1
seq42925	1242	cya	0.418134
seq19573	1240	cya	1
seq33037	1240	cya	1
seq51600	1240	cya	0.584633
seq14904	1242	cya	0.864127
seq115	1240	cya	1
seq18601	1240	cya	1
seq24177	1240	cya	1
seq65728	1231	cya	1
seq55116	1238	cya	0.823524
seq59513	1233	cya	0.909069
seq15706	1232	cya	0.142896
seq2922	1226	cya	1
seq656	1220	cya	0.199612
seq58408	1220	cya	0.199317
seq62831	1220	cya	0.178506
seq39233	1220	cya	0.192088
seq58375	1219	cya	0.931927
seq25720	1219	cya	0.639276
seq17160	1219	cya	0.577104
seq9	1218	cya	0.333602
seq23971	1218	cya	0.333601
seq55013	1218	cya	0.333592
seq42187	1218	cya	0.325413
seq56747	1218	cya	0.317207
seq595	1218	cya	0.333603
seq1164	1218	cya	0.333602
seq24135	1218	cya	0.333604
seq59054	1218	cya	0.333602
seq58123	1218	cya	0.313321
seq14480	1218	cya	0.333604
seq57251	1218	cya	0.312591
seq65341	1218	cya	0.313906
seq18694	1218	cya	0.333604
seq58387	1218	cya	0.333605
seq1175	1218	cya	0.333604
seq31931	1218	cya	0.3252
seq62704	1218	cya	0.312465
seq57911	1218	cya	0.333586
seq62960	1218	cya	0.300635
seq40845	1218	cya	0.322369
seq63761	1218	cya	0.333586
seq58483	1218	cya	0.333602
seq58385	1218	cya	0.333603
seq19083	1218	cya	0.333603
seq40979	1218	cya	0.32679
seq32233	1218	cya	0.31051
seq42035	1218	cya	0.316245
seq3697	1218	cya	0.333599
seq56564	1218	cya	0.308636
seq59174	1218	cya	0.333469
seq63300	1217	cya	0.701598
seq15338	1217	cya	0.490092
seq25521	1217	cya	0.42767
seq19086	1212	cya	1
seq35	1215	cya	0.198747
seq58530	1248	cya	0.83266
seq19339	1218	cya	0.328575
seq52410	1218	cya	0.325995
seq45525	1217	cya	0.329326
seq37880	1215	cya	0.197898
seq11192	1212	cya	0.516556
seq11838	1212	cya	0.4777
seq18321	1213	cya	0.33341
seq59529	1212	cya	0.819876
seq1224	1210	cya	1
seq24480	1210	cya	1
seq15248	1207	cya	0.38021
seq24040	1208	cya	0.200132
seq30680	1208	cya	0.200123
seq18569	1207	cya	0.378506
seq11538	1207	cya	0.826381
seq55252	1208	cya	0.200118
seq54574	1208	cya	0.20012
seq1621	1207	cya	0.382455
seq14907	1211	cya	0.252744
seq11207	1208	cya	0.200135
seq57437	1207	cya	0.431773
seq24473	1208	cya	0.200133
seq32347	1208	cya	0.20012
seq35708	1208	cya	0.200125
seq25851	1207	cya	0.82797
seq57435	1207	cya	0.82693
seq50996	1211	cya	0.322377
seq39076	1208	cya	0.200135
seq24265	1207	cya	0.828335
seq61575	1208	cya	0.200125
seq26781	1208	cya	0.200127
seq151	1208	cya	0.200135
seq62825	1208	cya	0.197837
seq24050	1208	cya	0.200131
seq62815	1208	cya	0.198144
seq60573	1207	cya	0.600012
seq37866	1208	cya	0.200125
seq18520	1207	cya	0.37078
seq3250	1207	cya	0.85341
seq17424	1208	cya	0.200123
seq55251	1208	cya	0.200122
seq14898	1208	cya	0.200129
seq23906	1208	cya	0.200135
seq19106	1208	cya	0.200124
seq24226	1207	cya	0.806274
seq3301	1207	cya	0.394932
seq3728	1207	cya	0.798012
seq49010	1208	cya	0.200126
seq20	1207	cya	0.855689
seq5942	1208	cya	0.199331
seq29594	1208	cya	0.200122
seq30411	1208	cya	0.200122
seq14553	1211	cya	0.322377
seq14592	1207	cya	0.524219
seq64570	1208	cya	0.197208
seq3	1208	cya	0.200136
seq41331	1208	cya	0.200124
seq62671	1208	cya	0.192675
seq42728	1208	cya	0.200127
seq589	1208	cya	0.200136
seq23998	1208	cya	0.200136
seq63402	1208	cya	0.200118
seq64562	1208	cya	0.200122
seq33433	1246	cya	0.558136
seq55635	1218	cya	0.307084
seq63404	1239	cya	0.74544
seq165	1239	cya	0.74544
seq1913	1231	cya	0.9857
seq51831	1239	cya	0.534991
seq21793	1239	cya	0.530421
seq28720	1204	cya	0.708834
seq64939	1239	cya	0.529406
seq52496	1239	cya	0.528522
seq58447	1246	cya	0.39162
seq49061	1204	cya	0.726997
seq15413	1239	cya	0.741269
seq21822	1239	cya	0.185122
seq29	1239	cya	0.534791
seq44808	1239	cya	0.53382
seq61120	1231	cya	0.873874
seq311	1239	cya	0.534149
seq58424	1204	cya	0.921689
seq51646	1239	cya	0.534466
seq64099	1239	cya	0.52778
seq57127	1239	cya	0.524794
seq64563	1204	cya	0.652763
seq51733	1239	cya	0.534469
seq55839	1204	cya	0.661181
seq58394	1239	cya	0.53447
seq64349	1220	cya	0.188122
seq21831	1218	cya	0.303256
seq56561	1204	cya	0.549078
seq32225	1218	cya	0.332362
seq64109	1219	cya	0.241963
seq62687	1218	cya	0.327773
seq197	1219	cya	0.232058
seq58418	1219	cya	0.229861
seq24249	1219	cya	0.236224
seq23970	1219	cya	0.203492
seq58768	1248	cya	0.658121
seq18775	1248	cya	0.53093
seq32966	1205	cya	0.142934
seq64235	1219	cya	0.236127
seq32644	1219	cya	0.245538
seq58847	1248	cya	0.834313
seq14601	1205	cya	0.142935
seq15283	1219	cya	0.230351
seq30982	1203	cya	0.290427
seq64112	1218	cya	0.302567
seq62261	1218	cya	0.220551
seq55585	1203	cya	0.48465
seq42288	1218	cya	0.330338
seq58499	1219	cya	0.219729
seq65229	1203	cya	0.62589
seq56666	1203	cya	0.46053500000000003
seq63067	1204	cya	0.486563
seq24207	1248	cya	0.935831
seq32928	1248	cya	0.973641
seq24298	1248	cya	0.695282
seq22544	1190	cya	0.26873
seq42706	1190	cya	0.667482
seq561	1248	cya	0.411816
seq65333	1231	cya	0.688492
seq1083	1193	cya	0.448387
seq58516	1240	cya	0.983451
seq37532	1240	cya	0.86783
seq26213	1212	cya	0.404862
seq21239	1240	cya	0.706736
seq29132	1240	cya	0.934925
seq14647	1185	cya	0.411187
seq63741	1185	cya	0.58248200000000006
seq42115	1378	"NA"	0.331995
seq1223	1240	cya	0.450043
seq42067	1240	cya	0.617169
seq55015	1187	cya	0.188857
seq16046	1240	cya	0.970358
seq30184	1185	cya	0.618216
seq42837	1350	cya_glo	0.205248
seq29470	1212	cya	0.680906
seq18595	1193	cya	0.466489
seq14918	1203	cya	0.635462
seq22901	1203	cya	0.317039
seq4164	1200	cya	0.144663
seq18859	1226	cya	0.216542
seq53586	1226	cya	0.21222
seq25711	1231	cya	0.411469
seq54995	1248	cya	0.649546
seq15547	1240	cya	0.98722
seq21978	1190	cya	0.509409
seq54182	1245	cya	0.379784
seq11249	1187	cya	0.437816
seq34067	1240	cya	0.972776
seq64567	1217	cya	0.39092
seq23898	1203	cya	0.518939
seq62568	1203	cya	0.401956
seq30194	1207	cya	0.427197
seq57994	1203	cya	0.827833
seq41642	1162	cya	0.233761
seq62099	1162	cya	0.142857
seq65382	1162	cya	0.142857
seq42007	1340	cya	0.296699
seq9450	1318	cya	0.583861
seq42357	1096	cya	0.786664
seq57633	1344	cya_pse	0.205934
seq60474	1070	cya	0.732234
seq56426	1058	cya	0.824198
seq31473	1058	cya	0.238916
seq39837	1058	cya	0.25432
seq30817	1056	cya	0.439501
seq18031	1111	cya	0.385671
seq62337	1111	cya	0.36769
seq8959	1031	vir	1
seq53525	1010	vir	0.678502
seq26806	1352	cya_glo	0.615738
seq18496	1010	vir	0.669858
seq28848	1352	cya_glo	0.54421
seq5929	1004	vir	1
seq40454	1004	vir	1
seq46479	1000	vir	0.665227
seq7270	1011	vir	0.409716
seq18833	1011	vir	0.380209
seq57075	1011	vir	0.36044
seq4194	1001	vir	0.369194
seq56228	1001	vir	0.361654
seq20223	1000	vir	0.431879
seq49019	1001	vir	0.451396
seq40319	1001	vir	0.374311
seq57979	1000	vir	0.677081
seq9167	1313	cya	0.142857
seq10835	1000	vir	0.594232
seq29225	1000	vir	0.525232
seq54953	997	vir	0.35504
seq55021	997	vir	0.374775
seq28442	997	vir	0.355959
seq60686	1000	vir	0.542549
seq13534	1001	vir	0.486344
seq4514	1004	vir	0.431874
seq2883	1001	vir	0.466534
seq9031	1004	vir	0.422357
seq3768	997	vir	0.370498
seq54940	997	vir	0.356599
seq13406	1001	vir	0.444413
seq29533	1000	vir	0.296632
seq6917	1000	vir	0.551268
seq8710	990	vir	1
seq7626	986	vir	1
seq32444	986	vir	1
seq10138	986	vir	1
seq14422	986	vir	0.95324
seq29805	1004	vir	0.711023
seq17965	975	vir	0.975959
seq9848	975	vir	1
seq32499	975	vir	1
seq7197	975	vir	1
seq55938	975	vir	0.954745
seq23620	975	vir	0.985548
seq7891	975	vir	0.971788
seq41176	1004	vir	0.729743
seq40803	975	vir	1
seq32198	975	vir	1
seq22891	975	vir	1
seq57704	1029	vir	0.241439
seq41373	1096	cya	0.629139
seq9257	974	vir	0.875782
seq8368	1096	cya	0.615583
seq41508	974	vir	0.498633
seq36621	1318	cya	0.925391
seq18003	995	vir	0.986839
seq9269	1000	vir	0.61402
seq42175	973	vir	0.291754
seq8120	975	vir	0.962769
seq22419	970	vir	0.879243
seq31164	972	vir	0.326703
seq58127	967	vir	0.536771
seq9463	967	vir	0.439702
seq42381	970	vir	0.296159
seq41927	970	vir	0.292225
seq8619	968	vir	0.398812
seq7896	967	vir	0.487441
seq61972	973	vir	0.271977
seq28097	967	vir	0.436741
seq55502	970	vir	0.473991
seq22879	973	vir	0.252436
seq9823	973	vir	0.500893
seq7694	970	vir	0.244391
seq26818	971	vir	0.265542
seq32487	970	vir	0.256368
seq62259	970	vir	0.302695
seq22015	971	vir	0.362992
seq65107	967	vir	0.840582
seq5732	971	vir	0.363351
seq29711	971	vir	0.361385
seq9375	972	vir	0.311021
seq22322	970	vir	0.307589
seq42937	970	vir	0.313027
seq63150	1367	mel	0.44586
seq62662	975	vir	0.360729
seq42577	963	vir	0.986059
seq6528	971	vir	0.244267
seq41230	973	vir	0.379896
seq10865	963	vir	0.834734
seq21316	1318	cya	0.530609
seq42847	964	vir	0.395142
seq8456	964	vir	0.443242
seq9972	1377	mel	0.521737
seq6531	962	vir	0.778227
seq10805	962	vir	0.816699
seq63640	1030	vir	0.294051
seq31102	962	vir	0.973166
seq55498	964	vir	0.273344
seq23722	963	vir	0.98709
seq14381	1006	vir	0.231124
seq41952	963	vir	0.42806
seq22349	962	vir	0.734623
seq56429	1029	vir	0.413914
seq40977	964	vir	0.317669
seq61970	970	vir	0.241842
seq56609	963	vir	0.4315
seq22919	963	vir	0.647264
seq46473	964	vir	0.351563
seq23595	974	vir	0.946536
seq30432	963	vir	0.351962
seq10952	973	vir	0.429517
seq8078	1255	cya	0.238869
seq58078	972	vir	0.396267
seq9230	964	vir	0.280808
seq21982	963	vir	0.38318
seq8219	1168	cya	0.251022
seq32592	973	vir	0.4167
seq8559	1190	cya	0.888305
seq55466	1032	vir	0.339851
seq6242	1190	cya	0.90031
seq61	959	vir	0.778782
seq40606	959	vir	0.627146
seq21175	959	vir	0.713638
seq81	954	vir	1
seq503	954	vir	0.609821
seq12724	954	vir	1
seq1156	959	vir	0.640675
seq26857	959	vir	0.713059
seq53633	959	vir	0.740448
seq18746	959	vir	0.742022
seq39525	959	vir	0.743041
seq40398	954	vir	1
seq31558	955	vir	0.158299
seq273	959	vir	0.740593
seq54488	961	vir	0.568938
seq2535	954	vir	0.326195
seq20924	959	vir	0.541673
seq816	959	vir	0.577695
seq2277	959	vir	0.394918
seq31345	954	vir	0.164349
seq33106	953	vir	1
seq61975	954	vir	0.255159
seq345	958	vir	0.142983
seq1217	959	vir	0.541673
seq56842	951	vir	0.95754
seq177	951	vir	0.948352
seq1412	951	vir	0.509161
seq7808	951	vir	0.843893
seq11662	951	vir	0.768115
seq61094	951	vir	0.715054
seq11443	951	vir	0.799833
seq65687	951	vir	0.353514
seq63770	950	vir	0.280985
seq41740	948	vir	0.812587
seq26498	951	vir	0.761139
seq29394	951	vir	0.761139
seq41209	948	vir	0.54234
seq3402	961	vir	0.652293
seq6	947	vir	0.980871
seq36165	948	vir	0.896825
seq56821	948	vir	0.8766
seq55070	947	vir	1
seq58652	947	vir	0.966958
seq2347	947	vir	0.764014
seq23198	947	vir	0.926582
seq18351	947	vir	0.965355
seq13694	947	vir	0.965408
seq13409	947	vir	0.782825
seq3014	947	vir	0.931875
seq2949	947	vir	0.723452
seq46495	947	vir	0.940529
seq42867	947	vir	0.91447
seq54944	947	vir	0.715126
seq26542	947	vir	0.94084
seq33032	947	vir	0.713547
seq1296	947	vir	0.804589
seq30899	944	vir	0.263604
seq77	947	vir	0.715124
seq57947	947	vir	0.588531
seq28856	947	vir	0.935054
seq64458	975	vir	0.942725
seq10792	975	vir	0.541339
seq63348	975	vir	0.897611
seq62117	975	vir	0.969315
seq9534	990	vir	0.284766
seq53680	975	vir	0.89371
seq37729	975	vir	0.49767
seq10706	975	vir	0.973414
seq8202	1033	vir	0.171977
seq36612	942	vir	0.278006
seq42681	942	vir	0.238744
seq9583	973	vir	0.537564
seq31398	973	vir	0.516229
seq3935	1190	cya	0.536291
seq31494	995	vir	0.258868
seq30964	974	vir	0.270833
seq23381	967	vir	0.355402
seq42614	926	vir	0.622928
seq32485	1010	vir	0.312062
seq37700	922	vir	0.976992
seq19555	922	vir	1
seq10955	922	vir	0.944803
seq31117	963	vir	0.440346
seq31301	972	vir	0.447257
seq37620	964	vir	0.35376
seq21762	964	vir	0.67106
seq41784	972	vir	0.526358
seq31787	922	vir	0.93716
seq9646	970	vir	0.255321
seq59086	920	vir	0.639236
seq34536	918	vir	0.922385
seq16961	920	vir	0.701268
seq14089	919	vir	0.208715
seq6881	918	vir	0.96991
seq31115	922	vir	0.271
seq30984	918	vir	0.300965
seq62818	918	vir	0.348359
seq56620	917	vir	0.47921
seq30337	923	vir	0.4128
seq42671	921	vir	0.206171
seq7832	1039	gla	0.197532
seq10984	917	vir	0.29724
seq9816	917	vir	0.392576
seq6557	917	vir	0.23255
seq8777	923	vir	0.221489
seq22384	916	vir	1
seq4924	916	vir	0.273013
seq55618	942	vir	0.405083
seq21229	926	vir	0.619972
seq41634	1096	cya	0.45766
seq8976	916	vir	0.315809
seq6969	923	vir	0.230304
seq9444	923	vir	0.17192
seq32006	975	vir	0.259046
seq37402	916	vir	0.189054
seq8358	918	vir	0.498772
seq10051	942	vir	0.226667
seq8558	916	vir	1
seq30304	975	vir	0.287388
seq61513	942	vir	0.277754
seq55520	916	vir	0.362934
seq9570	995	vir	0.228912
seq13870	1033	vir	0.206606
seq10697	973	vir	0.272717
seq6530	970	vir	0.331115
seq22378	916	vir	0.73066
seq8646	914	vir	0.467683
seq10382	911	vir	1
seq36361	910	vir	1
seq8101	913	vir	0.489506
seq8878	910	vir	0.626187
seq21630	923	vir	0.199442
seq6488	923	vir	0.200727
seq9850	922	vir	0.50944
seq49075	923	vir	0.223936
seq62536	923	vir	0.206308
seq32183	923	vir	0.18797
seq56545	922	vir	0.228871
seq5867	1010	vir	0.531958
seq9411	1010	vir	0.531958
seq57393	906	vir	0.441308
seq6252	1375	mel	0.956485
seq36154	901	vir	0.88387
seq13532	901	vir	0.796517
seq10784	899	vir	0.342969
seq40809	901	vir	0.375836
seq18122	899	vir	0.483096
seq32339	901	vir	0.375418
seq42169	901	vir	0.361456
seq26923	896	vir	1
seq30392	896	vir	0.515686
seq64814	896	vir	1
seq2005	896	vir	1
seq20818	901	vir	0.47875
seq23688	926	vir	0.737568
seq1248	896	vir	1
seq2562	896	vir	1
seq3019	896	vir	1
seq10669	896	vir	1
seq28290	926	vir	0.947308
seq41532	922	vir	0.838475
seq8461	1375	mel	0.98993
seq7237	921	vir	0.290118
seq6414	970	vir	0.45928
seq54735	890	vir	0.202274
seq42760	922	vir	0.26138
seq64206	1377	mel	0.465565
seq57026	1031	vir	0.806655
seq42791	995	vir	0.386071
seq49138	923	vir	0.218186
seq6134	926	vir	0.54207
seq63408	896	vir	0.831538
seq10543	921	vir	0.234614
seq42826	923	vir	0.295553
seq8439	963	vir	0.449404
seq65080	922	vir	0.303212
seq63047	1377	mel	0.405511
seq23389	916	vir	0.954792
seq23603	923	vir	0.544432
seq40822	889	vir	1
seq10791	889	vir	1
seq6420	889	vir	1
seq6565	889	vir	1
seq37217	890	vir	0.294246
seq9788	1105	cya	0.987321
seq19854	1105	cya	0.98888
seq18016	1105	cya	0.975311
seq56700	1105	cya	0.985318
seq42551	889	vir	0.863877
seq56789	1105	cya	0.98744
seq22393	889	vir	0.984405
seq10249	889	vir	0.973164
seq2685	1105	cya	0.987962
seq42924	963	vir	0.527512
seq20218	1105	cya	0.987248
seq42933	889	vir	0.743413
seq56579	1105	cya	0.987199
seq21170	1105	cya	0.98801
seq27647	1105	cya	0.987799
seq32629	962	vir	0.319664
seq8077	1111	cya	0.300559
seq65076	889	vir	1
seq21658	889	vir	1
seq54315	1375	mel	0.953971
seq6270	889	vir	0.702351
seq31906	889	vir	0.851476
seq13044	889	vir	0.951637
seq65317	889	vir	0.949942
seq56056	887	vir	0.954282
seq61723	916	vir	0.379072
seq8393	889	vir	0.930065
seq18120	963	vir	0.558309
seq41658	1105	cya	0.419575
seq58076	889	vir	0.777859
seq8279	1105	cya	0.877114
seq56884	889	vir	0.49279
seq6784	889	vir	0.586257
seq17290	887	vir	0.963524
seq32333	916	vir	0.539116
seq30318	963	vir	0.424714
seq64396	1096	cya	0.838849
seq41922	887	vir	1
seq42020	963	vir	0.400836
seq10468	962	vir	0.833162
seq7639	889	vir	0.610985
seq8457	889	vir	0.929064
seq9464	975	vir	0.875883
seq13088	963	vir	0.51936
seq18113	970	vir	0.895301
seq56552	975	vir	0.943426
seq41247	889	vir	0.669046
seq56062	973	vir	0.465278
seq5309	1105	cya	0.876286
seq42484	1007	vir	0.765197
seq57701	890	vir	0.350878
seq14313	890	vir	0.351589
seq42932	887	vir	0.482375
seq31793	887	vir	0.508437
seq31835	1375	mel	0.220277
seq22613	887	vir	0.231454
seq58119	886	vir	0.323139
seq42848	887	vir	0.240904
seq41991	887	vir	0.9104
